"confirmed","country_region","deaths","lat","long","province_state","recovered","timestamp"
2782,"Sierra Leone",77,"","","null","1976",1610107200
451,"Seychelles",1,"","","null","214",1610107200
20672,"Senegal",446,"","","null","18016",1610107200
363582,"Saudi Arabia",6282,"","","null","355208",1610107200
1054,"Sao Tome and Principe",17,"","","null","988",1610107200
395,"Saint Lucia",5,"","","null","309",1610107200
9368,"Rwanda",115,"","","null","6940",1610107200
3321163,"Russia",60067,"","","null","2702949",1610107200
663799,"Romania",16506,"","","null","595007",1610107200
145466,"Qatar",246,"","","null","142453",1610107200
466709,"Portugal",7590,"","","null","360181",1610107200
1365645,"Poland",30574,"","","null","1104599",1610107200
483852,"Philippines",9364,"","","null","449330",1610107200
1026180,"Peru",38049,"","","null","964354",1610107200
113994,"Paraguay",2372,"","","null","89646",1610107200
273037,"Panama",4363,"","","null","215361",1610107200
499517,"Pakistan",10598,"","","null","455445",1610107200
54476,"Norway",472,"","","null","17998",1610107200
85594,"North Macedonia",2592,"","","null","66760",1610107200
97478,"Nigeria",1342,"","","null","78552",1610107200
3747,"Niger",125,"","","null","2311",1610107200
858914,"Netherlands",12171,"","","null","0",1610107200
1554,"Netherlands",27,"","","Sint Maarten","1425",1610107200
4422,"Netherlands",18,"","","Curacao","3520",1610107200
5977,"Netherlands",50,"","","Aruba","5389",1610107200
264159,"Nepal",1909,"","","null","257229",1610107200
27255,"Namibia",245,"","","null","23177",1610107200
20482,"Mozambique",181,"","","null","17479",1610107200
450221,"Morocco",7685,"","","null","422072",1610107200
51596,"Montenegro",718,"","","null","41516",1610107200
1408,"Mongolia",2,"","","null","896",1610107200
1041,"Monaco",4,"","","null","814",1610107200
148669,"Moldova",3122,"","","null","137416",1610107200
1507931,"Mexico",132069,"","","null","1134877",1610107200
15352,"Mauritania",382,"","","null","13183",1610107200
13967,"Malta",230,"","","null","11690",1610107200
7512,"Mali",290,"","","null","5224",1610107200
14040,"Maldives",49,"","","null","13279",1610107200
131108,"Malaysia",537,"","","null","105431",1610107200
7925,"Malawi",208,"","","null","5802",1610107200
156539,"Lithuania",2119,"","","null","87963",1610107200
2311,"Liechtenstein",48,"","","null","2108",1610107200
5170,"Lesotho",79,"","","null","1564",1610107200
210139,"Lebanon",1570,"","","null","138839",1610107200
47782,"Latvia",801,"","","null","34268",1610107200
81991,"Kyrgyzstan",1365,"","","null","77547",1610107200
153473,"Kuwait",940,"","","null","148483",1610107200
67999,"Korea, South",1100,"","","null","49324",1610107200
97954,"Kenya",1703,"","","null","80671",1610107200
207683,"Kazakhstan",2838,"","","null","181944",1610107200
305163,"Jordan",3989,"","","null","285393",1610107200
274947,"Japan",3746,"","","null","213581",1610107200
13411,"Jamaica",307,"","","null","11323",1610107200
2237890,"Italy",77911,"","","null","1589590",1610107200
477357,"Israel",3596,"","","null","408753",1610107200
135884,"Ireland",2327,"","","null","23364",1610107200
601424,"Iraq",12877,"","","null","553025",1610107200
1274514,"Iran",56018,"","","null","1058654",1610107200
808340,"Indonesia",23753,"","","null","666883",1610107200
5867,"Iceland",29,"","","null","5704",1610107200
337743,"Hungary",10440,"","","null","186449",1610107200
125557,"Honduras",3244,"","","null","58517",1610107200
10241,"Haiti",237,"","","null","8745",1610107200
142064,"Guatemala",4972,"","","null","129990",1610107200
143494,"Greece",5195,"","","null","93764",1610107200
